SAMD00099571	Neisseria	gonorrhoeae	KM279	120	2139400	0.5253674270755423	9.348415443582313E-5	59802	0.8334830777860882	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7359	99.99	0.1	SAMD00099571		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058837	DRS058837	DRP004052			KM279	PRJDB6496	DRA006566
SAMD00099572	Neisseria	gonorrhoeae	KM280	146	2099640	0.5261476323385122	4.762721228401059E-5	59795	0.8269268506434743	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7819	99.99	0.09	SAMD00099572		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058838	DRS058838	DRP004052			KM280	PRJDB6496	DRA006566
SAMD00099573	Neisseria	gonorrhoeae	KM281	141	2161895	0.5240754060673622	0.0	55600	0.8295120715853452	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	1579	99.99	0.13	SAMD00099573		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058839	DRS058839	DRP004052			KM281	PRJDB6496	DRA006566
SAMD00099574	Neisseria	gonorrhoeae	KM282	122	2156482	0.5244312000378412	4.637182225495042E-5	55664	0.8336820656080416	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	1901	99.99	0.13	SAMD00099574		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058840	DRS058840	DRP004052			KM282	PRJDB6496	DRA006566
SAMD00099575	Neisseria	gonorrhoeae	KM283	163	2085354	0.5275357342558749	4.795348895199568E-5	41502	0.8252606157331434	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7819	100.0	0.09	SAMD00099575		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058841	DRS058841	DRP004052			KM283	PRJDB6496	DRA006566
SAMD00099576	Neisseria	gonorrhoeae	KM284	150	2137729	0.5256613752900995	4.677861412742214E-5	39031	0.8319932972466223	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7360	99.99	0.15	SAMD00099576		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058842	DRS058842	DRP004052			KM284	PRJDB6496	DRA006566
SAMD00099577	Neisseria	gonorrhoeae	KM285	141	2081590	0.5274428414260938	4.804020003939296E-5	39670	0.8288178180053711	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7819	99.99	0.09	SAMD00099577		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058843	DRS058843	DRP004052			KM285	PRJDB6496	DRA006566
SAMD00099578	Neisseria	gonorrhoeae	KM286	119	2150561	0.5244524058983585	9.299898956597836E-5	59166	0.8324420876308676	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	100.0	0.1	SAMD00099578		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058844	DRS058844	DRP004052			KM286	PRJDB6496	DRA006566
SAMD00099579	Neisseria	gonorrhoeae	KM287	139	2145716	0.5252393718167649	4.660449006299063E-5	48792	0.8332674625841716	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7359	99.99	0.14	SAMD00099579		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058845	DRS058845	DRP004052			KM287	PRJDB6496	DRA006566
SAMD00099580	Neisseria	gonorrhoeae	KM288	143	2157747	0.5239198070861453	4.634463632668705E-5	55629	0.8292876452913753	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	13840	99.99	0.14	SAMD00099580		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058846	DRS058846	DRP004052			KM288	PRJDB6496	DRA006566
SAMD00099581	Neisseria	gonorrhoeae	KM289	135	2155891	0.524369941241985	4.638453428304121E-5	54358	0.8305559305146	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7367	99.99	0.09	SAMD00099581		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058847	DRS058847	DRP004052			KM289	PRJDB6496	DRA006566
SAMD00099582	Neisseria	gonorrhoeae	KM290	151	2155444	0.5240815387242129	4.639415359434065E-5	49130	0.8292945348863104	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	13843	99.99	0.13	SAMD00099582		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058848	DRS058848	DRP004052			KM290	PRJDB6496	DRA006566
SAMD00099583	Neisseria	gonorrhoeae	KM291	123	2126999	0.5264587767814448	9.402919324362635E-5	47173	0.8333570779373133	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7358	99.99	0.1	SAMD00099583		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058849	DRS058849	DRP004052			KM291	PRJDB6496	DRA006566
SAMD00099584	Neisseria	gonorrhoeae	KM292	159	2134310	0.5259060729731376	4.6853549859205084E-5	39258	0.8277484408750779	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7827	100.0	0.09	SAMD00099584		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058850	DRS058850	DRP004052			KM292	PRJDB6496	DRA006566
SAMD00099585	Neisseria	gonorrhoeae	KM293	127	2158026	0.5242524535132345	4.633864466878527E-5	55230	0.8321582853165493	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	1901	99.99	0.14	SAMD00099585		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058851	DRS058851	DRP004052			KM293	PRJDB6496	DRA006566
SAMD00099586	Neisseria	gonorrhoeae	KM294	137	2160699	0.5239855250546235	0.0	55600	0.8307751334174728	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	1579	99.99	0.14	SAMD00099586		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058852	DRS058852	DRP004052			KM294	PRJDB6496	DRA006566
SAMD00099587	Neisseria	gonorrhoeae	KM295	138	2158208	0.5242163869284147	0.0	59760	0.8303133896269498	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7360	99.99	0.11	SAMD00099587		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058853	DRS058853	DRP004052			KM295	PRJDB6496	DRA006566
SAMD00099588	Neisseria	gonorrhoeae	KM296	125	2151828	0.5240100049820423	4.647211580107704E-5	57103	0.8301620836834396	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	1901	99.99	0.13	SAMD00099588		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058854	DRS058854	DRP004052			KM296	PRJDB6496	DRA006566
SAMD00099589	Neisseria	gonorrhoeae	KM297	143	2099726	0.5262870625530451	4.762526158174924E-5	55224	0.8295791726717043	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7819	100.0	0.09	SAMD00099589		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058855	DRS058855	DRP004052			KM297	PRJDB6496	DRA006566
SAMD00099590	Neisseria	gonorrhoeae	KM298	151	2149518	0.5244184975422397	0.0	47337	0.8280302839985523	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	13843	99.99	0.13	SAMD00099590		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058856	DRS058856	DRP004052			KM298	PRJDB6496	DRA006566
SAMD00099591	Neisseria	gonorrhoeae	KM299	167	2117829	0.5272936244439208	4.721816539484538E-5	27607	0.8286541856866483	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	13841	99.99	0.16	SAMD00099591		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058857	DRS058857	DRP004052			KM299	PRJDB6496	DRA006566
SAMD00099592	Neisseria	gonorrhoeae	KM300	144	2128961	0.5255439411027775	4.697126908383949E-5	39254	0.8341723578946676	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	99.99	0.09	SAMD00099592		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058858	DRS058858	DRP004052			KM300	PRJDB6496	DRA006566
SAMD00099593	Neisseria	gonorrhoeae	KM302	152	2149371	0.5250080139724599	0.0	47291	0.8283776974752148	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	1579	99.99	0.14	SAMD00099593		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058859	DRS058859	DRP004052			KM302	PRJDB6496	DRA006566
SAMD00099594	Neisseria	gonorrhoeae	KM303	114	2150136	0.5243972659062452	4.65086859621903E-5	59507	0.8307460898329144	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	1901	99.99	0.13	SAMD00099594		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058860	DRS058860	DRP004052			KM303	PRJDB6496	DRA006566
SAMD00099595	Neisseria	gonorrhoeae	KM304	126	2147080	0.5245097765233026	4.657488309704343E-5	56954	0.8305969315037867	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	100.0	0.07	SAMD00099595		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058861	DRS058861	DRP004052			KM304	PRJDB6496	DRA006566
SAMD00099596	Neisseria	gonorrhoeae	KM305	129	2146353	0.5243839200727932	0.0	64071	0.8300717542734117	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	13843	99.99	0.13	SAMD00099596		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058862	DRS058862	DRP004052			KM305	PRJDB6496	DRA006566
SAMD00099597	Neisseria	gonorrhoeae	KM306	152	2141244	0.5254149183800809	4.6701823799623026E-5	38126	0.8301594848361437	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	1579	99.99	0.13	SAMD00099597		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058863	DRS058863	DRP004052			KM306	PRJDB6496	DRA006566
SAMD00099598	Neisseria	gonorrhoeae	KM307	164	2135317	0.5265208865943558	0.0	36492	0.8295986029240623	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	1594	99.99	0.11	SAMD00099598		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058864	DRS058864	DRP004052			KM307	PRJDB6496	DRA006566
SAMD00099599	Neisseria	gonorrhoeae	KM308	171	2117291	0.5278683940941514	0.0	31031	0.8287519287617998	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	1597	99.99	0.18	SAMD00099599		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058865	DRS058865	DRP004052			KM308	PRJDB6496	DRA006566
SAMD00099600	Neisseria	gonorrhoeae	KM309	138	2144130	0.5248296511871948	0.0	47414	0.8318856599180087	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	1901	99.99	0.11	SAMD00099600		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058866	DRS058866	DRP004052			KM309	PRJDB6496	DRA006566
SAMD00099601	Neisseria	gonorrhoeae	KM310	128	2136864	0.5255969118214188	9.359510010931908E-5	49158	0.8301862155210178	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7358	99.99	0.09	SAMD00099601		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058867	DRS058867	DRP004052			KM310	PRJDB6496	DRA006566
SAMD00099602	Neisseria	gonorrhoeae	KM311	96	2146173	0.5254310812781635	0.0	58444	0.8350976365838169	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	13476	99.99	0.12	SAMD00099602		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058868	DRS058868	DRP004052			KM311	PRJDB6496	DRA006566
SAMD00099603	Neisseria	gonorrhoeae	KM312	130	2153364	0.524260843073585	4.6438967123068836E-5	57429	0.831751703460421	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	99.99	0.09	SAMD00099603		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058869	DRS058869	DRP004052			KM312	PRJDB6496	DRA006566
SAMD00099604	Neisseria	gonorrhoeae	KM313	137	2137487	0.5255569326908366	9.35678205294348E-5	40637	0.8338529172731598	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7359	99.99	0.13	SAMD00099604		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058870	DRS058870	DRP004052			KM313	PRJDB6496	DRA006566
SAMD00099605	Neisseria	gonorrhoeae	KM314	136	2156656	0.5247740019734255	0.0	55297	0.8304486204568554	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	1594	99.99	0.09	SAMD00099605		2015-01-01	Japan	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				Kyoto &amp; Osaka in 2015	DRS058871	DRS058871	DRP004052			KM314	PRJDB6496	DRA006566
SAMD00105872	Neisseria	gonorrhoeae	GU008	129	2154250	0.5245567857391547	4.641986770337704E-5	58633	0.8306190376714714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	99.99	0.08	SAMD00105872		2015-01-01	Japan:Miyagi	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058467	DRS058467	DRP004040			GU008	PRJDB6504	DRA006348
SAMD00105873	Neisseria	gonorrhoeae	GU027	124	2151439	0.5245100841847798	4.6480518387925476E-5	55234	0.8301787863279567	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	99.99	0.09	SAMD00105873		2015-01-01	Japan:Miyagi	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058468	DRS058468	DRP004040			GU027	PRJDB6504	DRA006348
SAMD00105874	Neisseria	gonorrhoeae	GU033	122	2154319	0.5244787089891975	4.6418380936156624E-5	59492	0.8316410727043072	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	99.99	0.08	SAMD00105874		2015-01-01	Japan:Miyagi	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058469	DRS058469	DRP004040			GU033	PRJDB6504	DRA006348
SAMD00105875	Neisseria	gonorrhoeae	GU040	111	2099765	0.5263020529465414	4.762437701361819E-5	59620	0.8315126460649676	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	99.99	0.14	SAMD00105875		2015-01-01	Japan:Saitama	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058470	DRS058470	DRP004040			GU040	PRJDB6504	DRA006348
SAMD00105876	Neisseria	gonorrhoeae	GU067	116	2156113	0.5240780088060694	4.6379758389286643E-5	64397	0.8321517541870109	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	100.0	0.1	SAMD00105876		2015-01-01	Japan:Miyagi	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058471	DRS058471	DRP004040			GU067	PRJDB6504	DRA006348
SAMD00105877	Neisseria	gonorrhoeae	GU075	114	2154022	0.5241336501507483	4.642478117679392E-5	64889	0.8316183222976505	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	99.99	0.09	SAMD00105877		2015-01-01	Japan:Miyagi	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058472	DRS058472	DRP004040			GU075	PRJDB6504	DRA006348
SAMD00105878	Neisseria	gonorrhoeae	GU139	115	2144752	0.5247070387177034	4.662543734660231E-5	59166	0.8322068102424076	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	99.99	0.09	SAMD00105878		2015-01-01	Japan:Saitama	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058473	DRS058473	DRP004040			GU139	PRJDB6504	DRA006348
SAMD00105879	Neisseria	gonorrhoeae	GU149	125	2135094	0.5250070960386773	4.6836345378704637E-5	47409	0.8314117042015107	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	99.99	0.11	SAMD00105879		2015-01-01	Japan:Saitama	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058474	DRS058474	DRP004040			GU149	PRJDB6504	DRA006348
SAMD00105880	Neisseria	gonorrhoeae	GU155	132	2148552	0.5248174034141792	4.654297405880798E-5	59492	0.8310262458737733	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	99.99	0.09	SAMD00105880		2015-01-01	Japan:Miyagi	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058475	DRS058475	DRP004040			GU155	PRJDB6504	DRA006348
SAMD00105881	Neisseria	gonorrhoeae	GU195	124	2159654	0.5238785415877538	4.630371346521248E-5	67402	0.8319787326457222	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	99.99	0.08	SAMD00105881		2015-01-01	Japan:Aichi	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058476	DRS058476	DRP004040			GU195	PRJDB6504	DRA006348
SAMD00105882	Neisseria	gonorrhoeae	GU225	94	2149100	0.5241368078175895	4.6531106044390675E-5	63898	0.8340697999069334	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	99.99	0.1	SAMD00105882		2015-01-01	Japan:Aichi	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058477	DRS058477	DRP004040			GU225	PRJDB6504	DRA006348
SAMD00105883	Neisseria	gonorrhoeae	GU250	100	2152445	0.5238913835839515	4.6458794533658235E-5	65530	0.8337812943556911	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	99.99	0.07	SAMD00105883		2015-01-01	Japan:Aichi	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058478	DRS058478	DRP004040			GU250	PRJDB6504	DRA006348
SAMD00105884	Neisseria	gonorrhoeae	GU294	132	2093716	0.5260167098455495	4.7761969627208276E-5	57666	0.830040465873398	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	13839	99.99	0.09	SAMD00105884		2015-01-01	Japan:Aichi	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058479	DRS058479	DRP004040			GU294	PRJDB6504	DRA006348
SAMD00105886	Neisseria	gonorrhoeae	GU309	135	2089462	0.5270915236325731	4.785920969129853E-5	45225	0.8286764093536687	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	100.0	0.1	SAMD00105886		2015-01-01	Japan:Miyagi	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058481	DRS058481	DRP004040			GU309	PRJDB6504	DRA006348
SAMD00105887	Neisseria	gonorrhoeae	GU323	154	2133415	0.5255182661725999	4.6873205635096783E-5	34591	0.8300091641412544	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	99.99	0.12	SAMD00105887		2015-01-01	Japan:Miyagi	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058482	DRS058482	DRP004040			GU323	PRJDB6504	DRA006348
SAMD00105888	Neisseria	gonorrhoeae	GU345	108	2156106	0.5240045714158494	4.6379908965514684E-5	64411	0.8328845095978397	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	100.0	0.11	SAMD00105888		2015-01-01	Japan:Saitama	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058483	DRS058483	DRP004040			GU345	PRJDB6504	DRA006348
SAMD00105889	Neisseria	gonorrhoeae	GU379	112	2098932	0.5264472598445304	0.0	77410	0.8308420663461227	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	100.0	0.1	SAMD00105889		2015-01-01	Japan:Miyagi	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058484	DRS058484	DRP004040			GU379	PRJDB6504	DRA006348
SAMD00105890	Neisseria	gonorrhoeae	GU384	127	2093718	0.5264360547148524	4.7761924003137E-5	67332	0.8301246932343914	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	100.0	0.1	SAMD00105890		2015-01-01	Japan:Aichi	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058485	DRS058485	DRP004040			GU384	PRJDB6504	DRA006348
SAMD00105891	Neisseria	gonorrhoeae	GU402	120	2154114	0.5240767201735841	0.0	57420	0.8310168356920757	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	1932	99.99	0.07	SAMD00105891		2015-01-01	Japan:Aichi	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058486	DRS058486	DRP004040			GU402	PRJDB6504	DRA006348
SAMD00105892	Neisseria	gonorrhoeae	GU416	128	2153479	0.5239941505884472	4.643648719119156E-5	65530	0.8318958251194982	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	99.99	0.09	SAMD00105892		2015-01-01	Japan:Saitama	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058487	DRS058487	DRP004040			GU416	PRJDB6504	DRA006348
SAMD00105893	Neisseria	gonorrhoeae	GU422	103	2158697	0.5243354827232689	4.632424096573072E-5	57492	0.8349886523515042	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	99.99	0.08	SAMD00105893		2015-01-01	Japan:Saitama	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058488	DRS058488	DRP004040			GU422	PRJDB6504	DRA006348
SAMD00105894	Neisseria	gonorrhoeae	GU431	114	2141788	0.5250288557436937	4.668996184496318E-5	55758	0.8326170758765983	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	7363	100.0	0.09	SAMD00105894		2015-01-01	Japan:Gifu	Homo sapiens			9606	Illumina MiSeq	ILLUMINA				additional to Kyoto &amp; Osaka in 2015	DRS058489	DRS058489	DRP004040			GU431	PRJDB6504	DRA006348
